name,rating,place_id,tags,website,place_links,territory_id,description,locationYX
Hasanpasa Mosque,4.0,950867,"1,2,3,5",https://en.wikipedia.org/wiki/File:2021-03-14--Hasan_Pasa_Cami_69.jpg,"https://www.google.com/maps/place/Hasan+Pa%C5%9Fa+Camii/@40.9948046,28.4625426,10z/data=!4m10!1m2!2m1!1shasanpa%C5%9Fa+Camii!3m6!1s0x14cab873691c1b71:0xa9278aa649ef3df8!8m2!3d40.9948046!4d29.0393248!15sChBoYXNhbnBhxZ9hIENhbWlpkgEGbW9zcXVl4AEA!16s%2Fg%2F121nrxyh?entry=ttu",2,"Hasanpaşa Mosque is a historic mosque located in Kadıköy, known for its distinctive Ottoman architecture and religious significance. Dating back to the 18th century, the mosque features elegant domes, slender minarets, and intricate decorations, showcasing the craftsmanship of its time. Visitors can admire the mosque's exterior facade and tranquil courtyard, then step inside to experience its serene interior and spiritual ambiance. With its rich history and cultural heritage, Hasanpaşa Mosque is a cherished landmark in Kadıköy, serving as a place of worship and community gathering for generations.","40.99474202399425,29.039204409442796"
Fil Bar,3.9,846545,15,https://www.instagram.com/kadikoyfilbar/,"https://www.google.com/maps/place/Fil+Bar+Kad%C4%B1k%C3%B6y/@40.987511,29.0234374,17z/data=!3m1!4b1!4m6!3m5!1s0x14cab866e4794a39:0xb6f43369c35feb28!8m2!3d40.987507!4d29.026007!16s%2Fg%2F11clyp0vd0?entry=ttu",2,"Fil Bar is a cozy neighborhood bar located in Kadıköy, known for its laid-back vibe and friendly atmosphere. Guests can relax with a cold beer, cocktail, or glass of wine while socializing with friends or watching live sports on TV. The bar's eclectic decor and eclectic music selection create a welcoming ambiance for patrons to unwind and enjoy a leisurely evening out. With its affordable drinks and relaxed ambiance, Fil Bar is a beloved hangout spot for locals and expats alike in Kadıköy.","40.98747865457942,29.02595872027651"
Ayi Pub,3.6,656298,15,https://www.ayipub.com.tr/,"https://www.google.com/maps/place/Ay%C4%B1+Bar+%26+Disko/@40.9901592,29.02026,17z/data=!3m1!4b1!4m6!3m5!1s0x14cab9e1c78f7849:0x6da882ce0d117851!8m2!3d40.9901552!4d29.0228296!16s%2Fg%2F11h27mrbgx?entry=ttu",2,"Ayı Pub is a lively sports bar and pub located in Kadıköy, known for its casual vibe and extensive selection of beers and spirits. Guests can catch live sports games on the big screen TVs, play billiards or darts with friends, or simply relax and enjoy the pub's laid-back ambiance. The bar's friendly staff and welcoming atmosphere make it a popular spot for locals and tourists alike to unwind and socialize over drinks. With its affordable prices and vibrant energy, Ayı Pub is a favorite destination for nightlife in Kadıköy.","40.99011875734918,29.0228671509552"
Belfast Irish Pub,4.2,820326,15,https://www.instagram.com/belfastirishpubistanbul/,"https://www.google.com/maps/place/BELFAST+IRISH+PUB/@40.9901592,29.02026,17z/data=!4m6!3m5!1s0x14cab8612e5a8ad1:0x2c206dddd00f9931!8m2!3d40.9854172!4d29.0262608!16s%2Fg%2F1tdv99fc?entry=ttu",2,"Belfast Irish Pub is a cozy pub located in Kadıköy, known for its warm hospitality and authentic Irish ambiance. Guests can enjoy a pint of Guinness or a glass of whiskey while listening to live music, playing traditional Irish tunes, or watching sports on the TV screens. The pub's cozy interior and friendly staff create a welcoming atmosphere for patrons to relax and socialize with friends or meet new people. With its lively vibe and genuine Irish charm, Belfast Irish Pub offers a taste of the Emerald Isle in the heart of Kadıköy.","40.985384940123176,29.02626860276246"
Baylan,4.9,479281,"14,15",https://www.instagram.com/baylanistanbul/,"https://www.google.com/maps/place/Baylan+Pastanesi/@40.9903937,29.0212255,17z/data=!3m1!4b1!4m6!3m5!1s0x14cab867ea6be661:0xf0e76f51026ad946!8m2!3d40.9903897!4d29.0237951!16s%2Fg%2F1tf8k77v?entry=ttu",2,"Baylan is a historic patisserie and cafe located in Kadıköy, renowned for its delectable desserts and pastries. Established in 1923, the patisserie has a rich culinary heritage and is famous for its signature chocolate sponge cake, known as the ""Baylan Bomba."" Guests can indulge in a variety of sweet treats, including cakes, pastries, and ice cream, while sipping coffee or tea in the cafe's charming ambiance. With its timeless recipes and dedication to quality craftsmanship, Baylan continues to delight generations of dessert enthusiasts in Kadıköy and beyond.","40.99036173708662,29.023739203526024"
Sekerci Cafer Erol,4.7,165264,"14,15",https://www.sekercicafererol.com/,"https://www.google.com/maps/place/%C5%9Eekerci+Cafer+Erol+-+Kad%C4%B1k%C3%B6y/@41.0492003,28.9542647,13z/data=!4m10!1m2!2m1!1s%C5%9Eekerci+Cafer+Erol!3m6!1s0x14cab867dee9cb01:0x163111a50841caa8!8m2!3d40.9907343!4d29.0247072!15sChPFnmVrZXJjaSBDYWZlciBFcm9sIgOIAQFaFSITxZ9la2VyY2kgY2FmZXIgZXJvbJIBC2NhbmR5X3N0b3Jl4AEA!16s%2Fg%2F1v4lzfjk?entry=ttu",2,"Şekerci Cafer Erol is a beloved Turkish sweets shop located in Kadıköy, known for its delicious confections and traditional Turkish delights. Founded in 1817, the shop has a long-standing reputation for its quality ingredients, authentic recipes, and impeccable craftsmanship. Guests can choose from a variety of sweet treats, including lokum (Turkish delight), baklava, and candied fruits, while savoring the shop's nostalgic ambiance and warm hospitality. With its commitment to preserving Turkish culinary traditions and satisfying sweet cravings, Şekerci Cafer Erol remains a cherished destination for dessert lovers in Kadıköy.","40.990696769055376,29.024770154139464"
Ali Muhiddin Haci Bekir,4.7,883675,"14,15",https://www.hacibekir.com/,"https://www.google.com/maps/place/Ali+Muhiddin+Hac%C4%B1+Bekir/@40.9902825,29.0236534,17z/data=!3m1!4b1!4m6!3m5!1s0x14cab867ea1676c3:0xd873f3c94b140ff2!8m2!3d40.9902825!4d29.0236534!16s%2Fg%2F1tk3d65c?entry=ttu",2,"Ali Muhiddin Hacı Bekir is a historic Turkish delight shop located in Kadıköy, renowned for its exquisite confections and time-honored recipes. Founded in 1777, the shop has a rich culinary heritage and is famous for its handcrafted lokum (Turkish delight), made with premium ingredients and traditional methods. Guests can browse an array of flavors and varieties, from classic rose and pistachio to exotic fruit and nut combinations, while enjoying the shop's charming ambiance and friendly service. With its dedication to quality and authenticity, Ali Muhiddin Hacı Bekir continues to delight generations of sweet enthusiasts in Kadıköy and beyond.","40.99027989347672,29.023724800772232"
Tarih Edebiyat Sanat Kütüphanesi (TESAK),4.3,161477,8,https://kultursanat.kadikoy.bel.tr/tr/kultur-merkezleri/tarih-edebiyat-ve-sanat-kutuphanesi,"https://www.google.com/maps/place/Tarih+Edebiyat+Sanat+K%C3%BCt%C3%BCphanesi+(TESAK)/@40.9906204,29.0220143,20.36z/data=!4m6!3m5!1s0x14cab85d5c5d202d:0x36636c6e4a2be9e3!8m2!3d40.9906409!4d29.0221695!16s%2Fg%2F11cs1dfm7t?entry=ttu",2,"The history of the Kadıköy Municipal Organization dates back to the 1869 Municipal Regulation, which divided Istanbul into 14 municipal districts, with Kadıköy as the 13th district. The Kadıköy Municipal Branch building, constructed during Mayor Dr. Cemil Topuzlu's tenure, was designed by Armenian architect Yervant Terziyan and built on reclaimed land known as Kumluk. Reflecting the architectural style of the era, the building features pointed arches, tiled facades, and weight tower-like pillars. It has witnessed many historical events and is a significant work of the First National Architecture Period. After serving various municipal roles, it was restored in 1995 and reopened in 2014 as the 'Kadıköy History, Literature, and Art Library' (TESAK). TESAK offers a comprehensive collection of materials and hosts cultural events, operating from 09:00 to 21:00 on weekdays and Saturdays, and is closed on Sundays.","40.99065277718317,29.02224949834916"
Omer Faruk Toprak Library,4.6,407442,8,https://istanbul.ktb.gov.tr/TR-276880/bostanci-omer-faruk-toprak-halk-kutuphanesi.html,"https://www.google.com/maps/place/%C3%96mer+Faruk+Toprak+Halk+K%C3%BCt%C3%BCphanesi/@40.9647046,29.0921429,17z/data=!3m1!4b1!4m6!3m5!1s0x14cac654fd6cde45:0x3a31a8e049e46a3f!8m2!3d40.9647006!4d29.0947125!16s%2Fg%2F1wl06bgg?entry=ttu",2,"The Ömer Faruk Toprak Library is a dynamic learning resource center dedicated to promoting literacy, education, and lifelong learning within the community. Offering a diverse collection of books, periodicals, and multimedia resources, the library provides patrons with access to a wealth of information across various subjects and disciplines. State-of-the-art facilities and technology enhance the learning experience, with study areas, computer labs, and research spaces available for academic pursuits and intellectual inquiry. The library also hosts educational programs, workshops, and cultural events, fostering a culture of reading, critical thinking, and creativity among its patrons. With its commitment to knowledge sharing and community engagement, the Ömer Faruk Toprak Library plays a vital role in promoting intellectual growth and cultural enrichment in Kadıköy and beyond.","40.96463983879542,29.094771508668305"
IMM Kadikoy İskele Library,4.7,775469,8,https://ataturkkitapligi.ibb.gov.tr/en/Kitaplik/Kutuphanelerimiz/IMM-Kadikoy-Iskele-Library/66,"https://www.google.com/maps/place/KADIK%C3%96Y+%C4%B0SKELE+K%C3%9CT%C3%9CPHANES%C4%B0/@40.9915296,29.0190111,17z/data=!3m1!4b1!4m6!3m5!1s0x14cab98b6428a711:0x694e60e8dcdbadc1!8m2!3d40.9915256!4d29.0215807!16s%2Fg%2F11ty6m8sp4?entry=ttu",2,"The IMM Kadıköy İskele Library is a vibrant community hub dedicated to promoting literacy, lifelong learning, and cultural enrichment within the neighborhood. Equipped with an extensive collection of books, magazines, and multimedia resources, the library provides patrons with access to a diverse range of educational materials and information. State-of-the-art facilities and technology enhance the learning experience, with study areas, computer stations, and reading lounges available for patrons of all ages. The library also hosts a variety of programs and activities, including book clubs, workshops, and cultural events, fostering a sense of community and intellectual curiosity among its visitors. With its welcoming atmosphere and dynamic programming, the IMM Kadıköy İskele Library serves as a valued resource for education, recreation, and community engagement in Kadıköy and beyond.","40.99145676528878,29.02148950493507"
DoubleTree by Hilton Istanbul - Moda,4.7,616147,22,https://www.hilton.com/tr/hotels/istimdi-doubletree-istanbul-moda/,"https://www.google.com/maps/place/DoubleTree+by+Hilton+Istanbul+-+Moda/@40.988428,29.018506,17z/data=!3m1!4b1!4m9!3m8!1s0x14cab85dbd5507d1:0x9fd3e89741b4f7e!5m2!4m1!1i2!8m2!3d40.988424!4d29.0210756!16s%2Fg%2F1tf90t8v?entry=ttu",2,"DoubleTree by Hilton Istanbul - Moda is a luxurious waterfront hotel offering contemporary accommodations and upscale amenities in the heart of Kadıköy. Situated along the scenic shores of the Marmara Sea, the hotel boasts stunning views of Istanbul's skyline and easy access to popular attractions and landmarks. Elegant guest rooms and suites feature modern furnishings, plush bedding, and state-of-the-art technology, providing a comfortable and stylish retreat for travelers. The hotel's restaurants and bars offer a variety of dining options, from international cuisine to signature cocktails, while its wellness facilities, including a spa and fitness center, ensure guests can relax and rejuvenate during their stay. With its prime location, sophisticated ambiance, and attentive service, DoubleTree by Hilton Istanbul - Moda promises an unforgettable experience for business and leisure travelers alike.","40.98837135921784,29.021123879788018"
Wyndham Grand İstanbul Kalamış Marina Hotel,4.8,958153,22,https://wyndhamgrandkalamis.com/anasayfa,"https://www.google.com/maps/place/Wyndham+Grand+%C4%B0stanbul+Kalam%C4%B1%C5%9F+Marina+Otel/@40.9773672,29.0391267,17z/data=!3m2!4b1!5s0x14cab87e193a99cd:0xbcf48dbf0cd86062!4m9!3m8!1s0x14cab880e33361f3:0xa24ff3c5a1b0381e!5m2!4m1!1i2!8m2!3d40.9773632!4d29.0416963!16s%2Fg%2F1q62h6f8b?entry=ttu",2,"Wyndham Grand İstanbul Kalamış Marina Hotel is a luxurious waterfront retreat offering unparalleled views of the Sea of Marmara and Istanbul's iconic skyline. Nestled within the prestigious Kalamış Marina complex, the hotel features elegant accommodations, upscale amenities, and personalized service for discerning travelers. Stylish guest rooms and suites boast modern design, luxurious furnishings, and state-of-the-art technology, providing a comfortable and indulgent sanctuary for relaxation. The hotel's restaurants and bars offer an array of culinary delights, from gourmet cuisine to refreshing cocktails, while its spa and wellness center provide a serene oasis for pampering and rejuvenation. With its picturesque setting, refined ambiance, and world-class amenities, Wyndham Grand İstanbul Kalamış Marina Hotel promises an unforgettable stay for guests seeking luxury and sophistication in Istanbul.","40.97732675025248,29.041648020281173"
Hilton Istanbul Kozyatağı,4.4,507399,22,https://www.hilton.com/tr/hotels/istkohi-hilton-istanbul-kozyatagi/,"https://www.google.com/maps/place/Hilton+%C4%B0stanbul+Kozyata%C4%9F%C4%B1/@40.9870155,29.0834069,17z/data=!3m1!4b1!4m9!3m8!1s0x14cac7c608cb4eff:0xd41c4617e65d0531!5m2!4m1!1i2!8m2!3d40.9870115!4d29.0859765!16s%2Fg%2F11b5wpns7y?entry=ttu",2,"Hilton İstanbul Kozyatağı is a modern upscale hotel offering sophisticated accommodations and exceptional amenities in the heart of Kadıköy. With its convenient location near Istanbul's business district, shopping centers, and cultural attractions, the hotel provides easy access to the city's most popular destinations. Stylish guest rooms and suites feature contemporary design, plush bedding, and state-of-the-art technology, ensuring a comfortable and memorable stay for guests. The hotel's dining options include diverse culinary experiences, from Turkish specialties to international cuisine, while its wellness facilities, including a fitness center and indoor pool, offer opportunities for relaxation and rejuvenation. With its impeccable service, upscale amenities, and prime location, Hilton İstanbul Kozyatağı promises a truly unforgettable stay for business and leisure travelers alike.","40.98690216676471,29.086003322139405"
Otel Suadiye,4.0,201075,22,https://www.hotelsuadiye.com/,"https://www.google.com/maps/place/Otel+Suadiye/@40.9567514,29.0779612,17z/data=!3m1!4b1!4m9!3m8!1s0x14cac710059c53a3:0xd3cbd1d774a777d8!5m2!4m1!1i2!8m2!3d40.9567474!4d29.0805308!16s%2Fg%2F1trl7gw9?entry=ttu",2,"Otel Suadiye is a charming boutique hotel offering stylish accommodations, personalized service, and modern amenities in the heart of Kadıköy. Nestled along the vibrant Bağdat Avenue, the hotel provides easy access to shopping, dining, and entertainment options, making it an ideal choice for travelers seeking a central location. Comfortable guest rooms and suites feature contemporary design, elegant furnishings, and upscale amenities, providing a tranquil retreat after a day of exploration. The hotel's restaurant serves delicious Turkish and international cuisine, while its rooftop terrace offers panoramic views of the Marmara Sea and Istanbul's skyline. With its warm hospitality, convenient location, and cozy ambiance, Otel Suadiye provides a memorable and inviting home away from home for guests visiting Istanbul.","40.95667042652313,29.08052543561445"
